MpCodigo,MpNombre,MpArea,MpCategor,SHAPE_Leng,SHAPE_Area,MpAltitud,Depto,Poblacion,Longitud,Latitud
"18205",Curillo,399.27721922500,"1",178284.08454099999,399277219.22500002384,"232",Caquetá,"7568",-75.952365000,1.058355017
"18756",Solano,42233.42854970000,"1",2221568.48311999999,42233428549.69999694824,"200",Caquetá,"11012",-73.123871800,0.211283583
"52885",Yacuanquer,102.83491954100,"1",50613.58897680000,102834919.54099999368,"2650",Nariño,"10903",-77.424675600,1.125547915
"86760",Santiago,342.16073805300,"1",109836.56874600000,342160738.05299997330,"2125",Putumayo,"7071",-77.005629000,1.085812856
"52788",Tangua,218.18721976000,"1",86138.48466669999,218187219.75999999046,"2403",Nariño,"13410",-77.350629300,1.064083866
"52320",Guaitarilla,116.86133858600,"1",54303.99005880000,116861338.58599999547,"2650",Nariño,"11611",-77.530113300,1.151366666
"52207",Consacá,119.47078242100,"1",51733.02815230000,119470782.42100000381,"1675",Nariño,"13673",-77.440639200,1.209066732
"86755",San Francisco,407.59611114900,"1",130621.90896900000,407596111.14899998903,"2173",Putumayo,"5528",-76.847266500,1.136071089
"52838",Túquerres,216.51509709500,"1",83857.23830650000,216515097.09499996901,"3051",Nariño,"44561",-77.630732700,1.134441649
"86219",Colón,64.32293555090,"1",50310.78037780000,64322935.55089999735,"2100",Putumayo,"5261",-76.966728200,1.223216352
"52565",Providencia,40.00138595500,"1",39000.11749150000,40001385.95499999821,"2300",Nariño,"5845",-77.598445800,1.232881878
"52480",Nariño,25.33619871450,"1",29336.20525420000,25336198.71449999884,"2400",Nariño,"4326",-77.353888300,1.280859605
"52036",Ancuya,68.97811108860,"1",41516.57827460000,68978111.08859999478,"1375",Nariño,"8783",-77.531157700,1.245254095
"86749",Sibundoy,97.79085126540,"1",56572.63956060000,97790851.26540000737,"2137",Putumayo,"14502",-76.913073700,1.228748147
"18860",Valparaíso,1329.92155788000,"1",256843.98413900001,1329921557.88000011444,"225",Caquetá,"7348",-75.627047600,1.061292207
"52001",Pasto,1100.29297587000,"1",207112.81472600001,1100292975.86999988556,"2559",Nariño,"393041",-77.206098300,1.083604827
"18460",Milán,1220.12056809000,"1",206563.38260000001,1220120568.08999991417,"207",Caquetá,"9659",-75.386647000,1.146693419
"18029",Albania,412.82769384200,"1",124403.49332199999,412827693.84200000763,"270",Caquetá,"4876",-75.882121200,1.227551174
"52683",Sandoná,101.71331712200,"1",53939.62519380000,101713317.12199999392,"1800",Nariño,"21330",-77.456700600,1.288105409
"52435",Mallama,569.81370482400,"1",141927.49971999999,569813704.82400000095,"1809",Nariño,"8910",-77.846659200,1.155951037
"52381",La Florida,136.44193326800,"1",89825.78808300002,136441933.26800000668,"2150",Nariño,"10122",-77.388228400,1.333925888
"52110",Buesaco,636.44797160200,"1",136622.96651999999,636447971.60199999809,"1960",Nariño,"23882",-77.116366300,1.315215637
"52699",Santa Cruz,541.27497552000,"1",143443.12771599999,541274975.51999998093,"2500",Nariño,"10726",-77.744573500,1.285179907
"86001",Mocoa,1305.26519049000,"1",274944.96799700003,1305265190.49000000954,"605",Putumayo,"54177",-76.684362100,1.228574887
"52612",Ricaurte,1056.43719399000,"1",238163.97949500001,1056437193.99000000954,"1181",Nariño,"19163",-78.047510400,1.202831523
"52411",Linares,135.77191557200,"1",67703.41048350000,135771915.57199999690,"1450",Nariño,"10378",-77.520946100,1.395157554
"52019",Albán,38.63842487960,"1",37807.35237130001,38638424.87960000336,"1700",Nariño,"9810",-77.068809400,1.469854082
"52258",El Tablón,307.11094000500,"1",92484.19048140000,307110940.00499999523,"1025",Nariño,"14204",-76.985269500,1.409430208
"52240",Chachagüí,146.39866856700,"1",81900.36821520000,146398668.56700000167,"1961",Nariño,"15173",-77.269690200,1.386497843
"52051",Arboleda,60.23237842430,"1",41717.13070460000,60232378.42430000007,"2000",Nariño,"8395",-77.129850000,1.480051178
"52260",El Tambo,246.54730632100,"1",90154.95434520001,246547306.32100000978,"2200",Nariño,"14695",-77.382943300,1.430157069
"18150",Cartagena Del Chairá,12771.38667110000,"1",1070588.35905999993,12771386671.10000038147,"242",Caquetá,"29635",-74.272354900,0.647693077
"52685",San Bernardo,65.21026401640,"1",52268.87454130000,65210264.01640000194,"2100",Nariño,"9246",-77.020706600,1.529782484
"18479",Morelia,462.39668395800,"1",168401.28845900000,462396683.95800000429,"258",Caquetá,"3709",-75.673811700,1.382997087
"18610",San José Del Fragua,1310.24885497000,"1",235210.15021699999,1310248854.97000002861,"365",Caquetá,"12488",-76.109180000,1.304363399
"19533",Piamonte,1104.95719934000,"1",302949.00939000002,1104957199.33999991417,"306",Cauca,"8409",-76.305472200,1.152331635
"52694",San Pedro De Cartago,55.68932308920,"1",41296.42241830000,55689323.08919999748,"1750",Nariño,"6761",-77.101403200,1.536823493
"52678",Samaniego,605.72244783600,"1",196460.28307100001,605722447.83599996567,"1450",Nariño,"30429",-77.691797600,1.430558779
"52254",El Peñol,121.23733344700,"1",59385.81610850000,121237333.44699999690,"1650",Nariño,"7592",-77.430453900,1.511904851
"52083",Belén,41.87539432340,"1",41488.51027150001,41875394.32339999825,"2450",Nariño,"6241",-77.042895200,1.590764281
"52378",La Cruz,238.99919376200,"1",74168.39315810002,238999193.76199999452,"2500",Nariño,"18884",-76.923352700,1.584176206
"52385",La Llanada,245.28129917100,"1",152742.26659000001,245281299.17100000381,"2300",Nariño,"6533",-77.703167600,1.554006113
"52687",San Lorenzo,249.35123267300,"1",86846.53578000002,249351232.67300000787,"1950",Nariño,"18437",-77.218726900,1.542139582
"52203",Colón,61.79495732510,"1",51057.71281140000,61794957.32510000467,"1750",Nariño,"8549",-77.047315600,1.636334379
"94885",La Guadalupe,1137.44186733000,"3",193795.38191100000,1137441867.32999992371,"80",Guainía,"263",-67.004847800,1.403002218
"52786",Taminango,234.80328352700,"1",73378.34936620000,234803283.52700001001,"1375",Nariño,"17901",-77.325233100,1.591662532
"52399",La Unión,142.26366762800,"1",87047.00804980000,142263667.62799999118,"1727",Nariño,"31618",-77.142846200,1.619697376
"52693",San Pablo,111.93413521600,"1",55899.49423440000,111934135.21600000560,"1750",Nariño,"15560",-76.975279700,1.681576739
"97161",Carurú,6349.02552019000,"1",511868.30627599999,6349025520.18999958038,"200",Vaupés,"2822",-71.330930300,1.052762317
"19290",Florencia,56.69489360930,"1",40863.30402320000,56694893.60929999501,"1500",Cauca,"5202",-77.087357200,1.694534740
"18094",Belén De Los Andaquíes,1191.55051045000,"1",247824.02330500001,1191550510.45000004768,"313",Caquetá,"11250",-75.875645100,1.500922862
"18410",Montañita,1700.23556381000,"1",377326.28247999999,1700235563.81000018120,"237",Caquetá,"14722",-75.235728200,1.302862435
"41530",Palestina,196.96126112400,"1",77936.52324840000,196961261.12400004268,"1740",Huila,"10917",-76.146908700,1.678922541
"97001",Mitú,16153.96426050000,"1",703603.34051999997,16153964260.50000190735,"182",Vaupés,"28723",-70.417641000,1.015564228
"52079",Barbacoas,2735.90395380000,"1",411510.70940599998,2735903953.80000019073,"24",Nariño,"54416",-78.156121800,1.445739908
"41006",Acevedo,521.80677608700,"1",133174.35071800000,521806776.08700001240,"1563",Huila,"24253",-75.991575300,1.712129731
"19701",Santa Rosa,3620.75583337000,"1",360332.78999000002,3620755833.36999988556,"1750",Cauca,"5413",-76.538762800,1.520021788
"52418",Los Andes,957.96688570000,"1",233453.26155800000,957966885.70000004768,"1550",Nariño,"9672",-77.710547800,1.672602879
"52540",Policarpa,434.66529904100,"1",135369.80733899999,434665299.04100000858,"1000",Nariño,"9888",-77.481356100,1.735391599
"52233",Cumbitara,355.55104496600,"1",134986.55660200000,355551044.96600002050,"1675",Nariño,"5932",-77.592816300,1.725590109
"19450",Mercaderes,698.55523708800,"1",139998.56064600000,698555237.08800005913,"1156",Cauca,"22316",-77.180605400,1.793825266
"19693",San Sebastián,419.24426830500,"1",120323.20467300000,419244268.30500006676,"2100",Cauca,"10843",-76.716524200,1.856261812
"19022",Almaguer,236.85163991000,"1",78896.49850279999,236851639.90999999642,"2200",Cauca,"18454",-76.834945100,1.912440518
"52256",El Rosario,520.79198100500,"1",160914.07615099999,520791981.00499999523,"1500",Nariño,"12136",-77.438259900,1.845095516
"95200",Miraflores,12774.76329620000,"1",818831.58465300000,12774763296.19999885559,"200",Guaviare,"6526",-72.018108900,1.363975412
"41770",Suaza,429.62346068600,"1",104237.58758799999,429623460.68599998951,"1000",Huila,"21171",-75.807984700,1.870992084
"41551",Pitalito,630.73167128800,"1",166026.38540599999,630731671.28799998760,"1271",Huila,"121106",-76.119195800,1.827903589
"52835",Tumaco,3610.36617955000,"2",680625.68161199999,3610366179.54999971390,"3",Nariño,"254908",-78.613766400,1.636176259
"41807",Timaná,185.72167465300,"1",74788.95496290000,185721674.65299999714,"1011",Huila,"21423",-75.917576400,1.950715226
"41244",Elías,80.44179958770,"1",57417.40007950000,80441799.58769999444,"1500",Huila,"4120",-75.950917400,2.006248051
"97777",Papunaua,5531.67813911000,"3",602102.76772200002,5531678139.10999965668,"200",Vaupés,"720",-70.706187500,1.681611381
"41319",Guadalupe,249.53561617100,"1",82889.37135390000,249535616.17100000381,"888",Huila,"17499",-75.696928600,1.984388927
"19100",Bolívar,798.34678938000,"1",200158.06832300001,798346789.37999999523,"1700",Cauca,"38909",-76.963373000,1.853952314
"52427",Magüí,1810.61067309000,"1",275629.14794400003,1810610673.08999991417,"23",Nariño,"23971",-78.044738500,1.906857654
"52405",Leiva,310.69642021900,"1",118882.45011300000,310696420.21899998188,"1500",Nariño,"9777",-77.311944600,1.938977164
"41503",Oporapa,155.82073728400,"1",70841.49807240002,155820737.28400000930,"1069",Huila,"11392",-76.041102800,2.061191358
"19785",Sucre,135.95853989200,"1",85049.27661040000,135958539.89199998975,"1125",Cauca,"9489",-76.909939600,2.057735187
"19397",La Vega,516.34694281500,"1",127290.24892400000,516346942.81499999762,"2200",Cauca,"24282",-76.758806200,2.053933425
"41026",Altamira,180.97547264100,"1",77022.00773470000,180975472.64100000262,"1027",Huila,"4185",-75.768583800,2.079221283
"95015",Calamar,13510.30760060000,"1",823260.44541299995,13510307600.60000228882,"233",Guaviare,"9120",-73.033343500,1.613293766
"41668",San Agustín,1390.85048612000,"1",225636.80089700001,1390850486.11999988556,"1627",Huila,"32456",-76.416565500,1.924165494
"18001",Florencia,2546.94239385000,"1",326220.60046099999,2546942393.84999990463,"266",Caquetá,"167544",-75.558239100,1.749140226
"19075",Balboa,413.55223731300,"1",112921.85597900000,413552237.31300002337,"1500",Cauca,"20929",-77.208813200,2.084732944
"41791",Tarqui,362.79091729500,"1",101349.34390399999,362790917.29500001669,"840",Huila,"17127",-75.875348400,2.130280544
"52621",Roberto Payán,1460.03849900000,"1",261857.36570400000,1460038499.00000000000,"69",Nariño,"12624",-78.381117600,1.897582015
"19392",La Sierra,208.46739426400,"1",104917.20348600000,208467394.26399996877,"1800",Cauca,"10817",-76.782280300,2.187473576
"41660",Saladoblanco,466.72644779300,"1",146485.27573200001,466726447.79299998283,"1415",Huila,"10312",-76.228979000,2.100383021
"41359",Isnos,370.72869300500,"1",175640.91405399999,370728693.00499999523,"1900",Huila,"24647",-76.256363200,2.006784334
"41378",La Argentina,356.45750695500,"1",157701.66403499999,356457506.95499998331,"1540",Huila,"12587",-76.117818300,2.181452533
"52520",Francisco Pizarro,526.08278202000,"1",176885.28954400000,526082782.01999998093,"1",Nariño,"13969",-78.591928700,2.088533397
"18256",El Paujil,1234.15379461000,"1",391183.32151600003,1234153794.60999989510,"346",Caquetá,"17916",-75.234043300,1.617746351
"41298",Garzón,606.40399452200,"1",150942.82186400000,606403994.52199995518,"830",Huila,"70967",-75.571310500,2.172445136
"19622",Rosas,169.18014592900,"1",79449.16126009999,169180145.92899999022,"1714",Cauca,"11394",-76.752927500,2.250876766
"18247",El Doncello,1105.49811350000,"1",349663.95327300002,1105498113.50000000000,"373",Caquetá,"19515",-75.193944100,1.791385889
"19532",Patía,755.83883037200,"1",192724.46453200001,755838830.37199985981,"987",Cauca,"36674",-77.057928500,2.148163760
"41548",Pital,193.64325082300,"1",104651.75729800000,193643250.82300001383,"918",Huila,"13578",-75.831951600,2.259601765
"41013",Agrado,273.68701987300,"1",104249.82061800000,273687019.87300002575,"838",Huila,"8659",-75.716322300,2.269750418
"19760",Sotará,516.16559360700,"1",160195.22800900001,516165593.60699999332,"2450",Cauca,"13673",-76.611466300,2.231820542
"19585",Puracé,506.45343333700,"1",116885.00573400001,506453433.33700001240,"2400",Cauca,"16893",-76.458581100,2.271823559
"95025",El Retorno,12405.90945180000,"1",1331287.98647999996,12405909451.79999923706,"200",Guaviare,"12917",-71.536566800,2.086115839
"94887",Paná-Paná,10179.74645380000,"3",866132.63278400002,10179746453.79999923706,"200",Guainía,"1811",-69.114021200,1.981087468
"19807",Timbío,201.39793710500,"1",109746.96975900000,201397937.10499998927,"1798",Cauca,"35074",-76.710516800,2.369626866
"41518",Paicol,278.26747840400,"1",132275.63299400001,278267478.40399998426,"866",Huila,"6449",-75.728030200,2.406898268
"19050",Argelia,776.45549120700,"1",135992.39998600000,776455491.20700001717,"1750",Cauca,"25745",-77.263149000,2.329337285
"94883",San Felipe,2939.02363483000,"3",454109.29695300001,2939023634.82999992371,"88",Guainía,"1566",-67.342324600,2.152826580
"41306",Gigante,503.51972292400,"1",125170.75131300000,503519722.92400002480,"808",Huila,"24315",-75.516996900,2.371789738
"19001",Popayán,480.37351969200,"1",152459.18084300001,480373519.69199997187,"1738",Cauca,"320089",-76.591943800,2.471704932
"19824",Totoró,404.58453634500,"1",147510.17710900001,404584536.34500002861,"2600",Cauca,"23861",-76.390474600,2.504500246
"18592",Puerto Rico,4143.96132161000,"1",472716.93870100001,4143961321.60999965668,"250",Caquetá,"26968",-75.073086200,2.018940891
"50350",La Macarena,8108.29627124000,"1",608248.86136099999,8108296271.23999977112,"233",Meta,"25731",-74.058046500,2.262336532
"52473",Mosquera,769.30849268600,"1",170026.90219600001,769308492.68599998951,"8",Nariño,"11780",-78.438826100,2.442494533
"41797",Tesalia,366.95732048500,"1",128253.51887099999,366957320.48500001431,"833",Huila,"10493",-75.682596400,2.526855131
"52490",Olaya Herrera,1004.66718363000,"1",203715.75323700000,1004667183.62999999523,"1",Nariño,"25671",-78.294716200,2.289892977
"52696",Santa Bárbara,1226.12581425000,"1",261530.78369400001,1226125814.25000000000,"2",Nariño,"13266",-77.874372200,2.302155004
"52390",La Tola,416.53210344000,"1",189108.73167099999,416532103.43999993801,"5",Nariño,"7458",-78.209910300,2.419306360
"41349",Hobo,194.27530932000,"1",86347.72283699999,194275309.31999999285,"595",Huila,"7157",-75.447795200,2.541685171
"19355",Inzá,866.41159548000,"1",170895.31422299999,866411595.47999989986,"1800",Cauca,"28326",-76.137625300,2.499058786
"41483",Nátaga,131.92360741700,"1",70211.22918780000,131923607.41699999571,"1475",Huila,"6355",-75.786937800,2.576065536
"52250",El Charco,2493.69842675000,"1",478753.91717700002,2493698426.75000000000,"2",Nariño,"22592",-77.795737400,2.183156189
"41020",Algeciras,589.42716251900,"1",140115.08856700000,589427162.51900005341,"1078",Huila,"22270",-75.291349400,2.497850696
"19318",Guapi,2570.88669410000,"1",245497.19041000001,2570886694.09999990463,"4",Cauca,"27507",-77.690475300,2.413266960
"19130",Cajibío,552.61942342800,"1",153067.87120400000,552619423.42799997330,"1800",Cauca,"41803",-76.701365700,2.643207489
"41885",Yaguará,332.81663021500,"1",105652.39762400000,332816630.21499997377,"681",Huila,"7599",-75.515926400,2.646563339
"41132",Campoalegre,462.49718876100,"1",117020.52394600000,462497188.76100003719,"531",Huila,"30854",-75.329417000,2.658680856
"19743",Silvia,681.16671449500,"1",160559.52462499999,681166714.49500000477,"2750",Cauca,"36314",-76.350573500,2.651292122
"41357",Íquira,356.44847521700,"1",114560.96183800000,356448475.21700000763,"1122",Huila,"9132",-75.673831600,2.691517732
"19256",El Tambo,2741.48858935000,"1",347640.79771999997,2741488589.34999990463,"1750",Cauca,"53529",-77.005112000,2.534488007
"19548",Piendamó Tunia,181.26987864500,"1",108892.58168900000,181269878.64500001073,"1865",Cauca,"40169",-76.564738100,2.714492676
"41615",Rivera,251.10922900400,"1",79461.74817760002,251109229.00400000811,"700",Huila,"23740",-75.235544800,2.782224119
"94888",Morichal,8513.75390171000,"3",766886.60657399998,8513753901.70999908447,"151",Guainía,"872",-69.839414300,2.421379279
"19137",Caldono,354.85572951900,"1",122405.04756300000,354855729.51899999380,"1700",Cauca,"38880",-76.464516100,2.810328241
"95001",San José Del Guaviare,16712.22066060000,"1",1561472.63037999999,16712220660.60000038147,"189",Guaviare,"51030",-71.917979900,2.484494314
"19809",Timbiquí,2059.78546951000,"1",270990.34715500002,2059785469.50999999046,"10",Cauca,"25647",-77.491315700,2.699475126
"18753",San Vicente Del Caguán,20170.29528820000,"1",1177824.39997999999,20170295288.20000076294,"250",Caquetá,"50053",-74.253428400,1.606465282
"19473",Morales,511.74339035600,"1",169898.17918400001,511743390.35600000620,"1500",Cauca,"37840",-76.750962500,2.814765465
"41801",Teruel,471.65019794500,"1",186200.07809500000,471650197.94499999285,"853",Huila,"7958",-75.714352900,2.824113726
"19364",Jambaló,234.49983866600,"1",95961.76632280000,234499838.66600000858,"2250",Cauca,"17340",-76.311249100,2.849810586
"50450",Puerto Concordia,1240.29630017000,"1",287401.55599800003,1240296300.17000007629,"200",Meta,"8328",-72.721094100,2.752259942
"41676",Santa María,339.30524820600,"1",96134.80070730000,339305248.20599997044,"1700",Huila,"10320",-75.633597800,2.926265931
"19517",Páez,1793.18373865000,"1",288111.55491499999,1793183738.65000009537,"1400",Cauca,"44279",-75.993682600,2.733887701
"19780",Suárez,392.58508782200,"1",121483.71497099999,392585087.82200002670,"1250",Cauca,"31395",-76.745824700,2.936865730
"50590",Puerto Rico,3421.74772632000,"1",382010.89403199998,3421747726.32000017166,"200",Meta,"13022",-73.137800800,2.758082531
"19821",Toribío,492.21838307500,"1",110887.53693600000,492218383.07499998808,"1700",Cauca,"33857",-76.203315600,2.975771997
"41524",Palermo,884.00206832400,"1",200826.69913299999,884002068.32400012016,"549",Huila,"25788",-75.440654200,2.914492226
"19698",Santander De Quilichao,518.36450827800,"1",149940.14300300000,518364508.27799999714,"1071",Cauca,"108564",-76.498735100,2.984472727
"41799",Tello,530.11522314100,"1",162896.25749799999,530115223.14099997282,"573",Huila,"11803",-75.085368800,3.030610109
"94884",Puerto Colombia,15615.45285530000,"3",1031614.88248000003,15615452855.30000114441,"96",Guainía,"1761",-68.209489900,2.507156181
"50711",Vistahermosa,4811.90801047000,"1",640807.61377000005,4811908010.47000026703,"390",Meta,"17697",-73.666520100,2.811613375
"19142",Caloto,265.02242214500,"1",144137.07077600001,265022422.14500001073,"1100",Cauca,"28908",-76.366483700,3.045245669
"19300",Guachené,100.64905512500,"1",70190.06349200000,100649055.12500001490,"1000",Cauca,"20118",-76.391731500,3.144673327
"19212",Corinto,325.96788231700,"1",91852.32044470000,325967882.31699997187,"1052",Cauca,"25065",-76.209645600,3.136753602
"19110",Buenos Aires,435.25033343400,"1",181245.04387500000,435250333.43400001526,"1200",Cauca,"30778",-76.679009900,3.045919766
"19513",Padilla,69.69699274800,"1",43928.49069720001,69696992.74799999595,"1000",Cauca,"9846",-76.336242500,3.194728694
"19418",López,3370.42700552000,"1",407933.81961700000,3370427005.51999998093,"390",Cauca,"18357",-77.218414300,3.001542048
"19845",Villa Rica,81.74610623360,"1",71048.83161300000,81746106.23360000551,"970",Cauca,"20240",-76.464400500,3.180710419
"41001",Neiva,1269.14313362000,"1",340526.15896199999,1269143133.61999988556,"442",Huila,"359332",-75.272373000,2.993364562
"19455",Miranda,189.71928464300,"1",115413.67332500000,189719284.64300000668,"1094",Cauca,"30927",-76.216705000,3.228235020
"41078",Baraya,785.47923055100,"1",166004.79240400001,785479230.55099999905,"612",Huila,"8276",-74.957977900,3.135423639
"73555",Planadas,1753.93489435000,"1",230656.75857400001,1753934894.34999990463,"1224",Tolima,"25649",-75.816843300,3.098974026
"19573",Puerto Tejada,108.92998463000,"1",70661.10694790000,108929984.63000001013,"1000",Cauca,"41269",-76.418446000,3.266799642
"76364",Jamundí,629.19842803300,"1",184784.87376900000,629198428.03299999237,"970",Valle del Cauca,"154886",-76.627607700,3.213892347
"76275",Florida,401.59541383200,"1",119290.01331500000,401595413.83199995756,"1038",Valle del Cauca,"56767",-76.164772600,3.304104337
"41016",Aipe,795.29855776800,"1",236780.24963100001,795298557.76800000668,"391",Huila,"15918",-75.352621800,3.262374936
"41872",Villavieja,543.62984802600,"1",151320.32512400000,543629848.02600002289,"375",Huila,"7215",-75.138382900,3.287057890
"76130",Candelaria,295.78174023600,"1",96753.20562240000,295781740.23600000143,"975",Valle del Cauca,"89577",-76.382957300,3.381954948
"50325",Mapiripán,11917.40146420000,"1",956382.64813400002,11917401464.19999885559,"200",Meta,"6987",-71.938047800,3.117525623
"76563",Pradera,356.77461406100,"1",108435.89005600000,356774614.06099998951,"1058",Valle del Cauca,"47201",-76.178416000,3.420636878
"50577",Puerto Lleras,2531.22576881000,"1",402387.72109000001,2531225768.80999994278,"240",Meta,"10269",-73.236715700,3.193093736
"50683",San Juan De Arama,1167.44145693000,"1",270119.65838699997,1167441456.93000006676,"648",Meta,"9080",-73.816353300,3.289848758
"73024",Alpujarra,501.17177617900,"1",116907.14386200000,501171776.17900002003,"1306",Tolima,"4540",-74.940782300,3.390015062
"50287",Fuente De Oro,570.08418327400,"1",160343.65857699999,570084183.27400004864,"295",Meta,"11800",-73.596257600,3.382371742
"76001",Cali,564.13858620600,"2",128959.24354700001,564138586.20599997044,"991",Valle del Cauca,"2235750",-76.576325300,3.399091781
"50330",Mesetas,2277.86175324000,"1",398989.01530500001,2277861753.23999977112,"827",Meta,"11051",-74.124548200,3.154771205
"50313",Granada,347.81989497400,"1",116737.35123000000,347819894.97399997711,"333",Meta,"67222",-73.746961500,3.496557686
"73067",Ataco,1017.32428603000,"1",249269.21567199999,1017324286.02999997139,"450",Tolima,"19394",-75.482275600,3.428429764
"73483",Natagaima,859.35024137300,"1",184256.28692200000,859350241.37300002575,"326",Tolima,"15165",-75.122010000,3.540518200
"76892",Yumbo,230.81302343700,"1",83940.67954440000,230813023.43700000644,"998",Valle del Cauca,"105178",-76.510970800,3.595849271
"76520",Palmira,1005.05238720000,"1",227622.91654999999,1005052387.20000004768,"1003",Valle del Cauca,"350812",-76.227736600,3.558402966
"94343",Barrancominas,14343.08427830000,"1",1150580.71048999997,14343084278.29999923706,"119",Guainía,"7532",-69.697558300,3.140259246
"50251",El Castillo,567.43971329900,"1",123857.34460600000,567439713.29900002480,"350",Meta,"7986",-73.888007000,3.615624541
"50270",El Dorado,117.17599541900,"1",48344.53434360000,117175995.41899999976,"550",Meta,"3818",-73.831618900,3.706969785
"76248",El Cerrito,442.00765517500,"1",169194.94947399999,442007655.17499995232,"988",Valle del Cauca,"55840",-76.209166500,3.675983954
"73616",Rioblanco,2046.08217227000,"1",256168.99729800000,2046082172.26999998093,"1250",Tolima,"22774",-75.854810800,3.468077619
"50370",Uribe,6454.45538194000,"1",569041.24078899994,6454455381.93999958038,"1000",Meta,"9112",-74.432459000,3.047290044
"94886",Cacahual,2310.68408812000,"3",263562.00617100002,2310684088.11999988556,"100",Guainía,"827",-67.585887400,3.385281775
"50400",Lejanías,814.42101235700,"1",193735.85507500000,814421012.35700011253,"700",Meta,"11308",-74.096284600,3.614714873
"50689",San Martín,5922.03563765000,"1",759148.34131399996,5922035637.64999866486,"421",Meta,"26244",-72.985370600,3.535909971
"73563",Prado,422.70726895500,"1",129179.13201000000,422707268.95499998331,"320",Tolima,"8532",-74.872477000,3.729166607
"76869",Vijes,112.97115356800,"1",63233.44294810000,112971153.56800000370,"900",Valle del Cauca,"12545",-76.470358900,3.743367821
"76306",Ginebra,268.76749552100,"1",83911.80765780000,268767495.52100002766,"1036",Valle del Cauca,"22368",-76.190817900,3.744105078
"41206",Colombia,1583.62303257000,"1",259704.51476100000,1583623032.56999993324,"770",Huila,"7386",-74.678292500,3.451988000
"73236",Dolores,651.44951781800,"1",207765.79732799999,651449517.81799995899,"1450",Tolima,"8420",-74.802566700,3.597863269
"76318",Guacarí,162.52375387200,"1",81413.70461500000,162523753.87200000882,"966",Valle del Cauca,"32853",-76.294486800,3.783783117
"76377",La Cumbre,255.55014049100,"1",114395.08984800000,255550140.49100002646,"1584",Valle del Cauca,"16005",-76.589898300,3.694303507
"76606",Restrepo,137.24335405200,"1",62440.79654620000,137243354.05199998617,"1400",Valle del Cauca,"15257",-76.534625700,3.806275201
"76233",Dagua,917.07275684100,"1",188847.05699600000,917072756.84099996090,"827",Valle del Cauca,"47577",-76.720413200,3.649876355
"73217",Coyaima,668.69383890600,"1",161596.86247500000,668693838.90600001812,"358",Tolima,"22820",-75.148537300,3.738625559
"50150",Castilla La Nueva,513.86550248600,"1",149448.10558700000,513865502.48600000143,"400",Meta,"13745",-73.538866600,3.805154123
"50680",San Carlos De Guaroa,806.56564863500,"1",177519.17753500000,806565648.63499999046,"230",Meta,"11937",-73.275880800,3.847648422
"73873",Villarrica,430.08013928500,"1",102976.89927500000,430080139.28500002623,"1125",Tolima,"5254",-74.618966200,3.854384102
"76111",Buga,825.88247886900,"1",221735.36470599999,825882478.86900007725,"967",Valle del Cauca,"126571",-76.105132700,3.855237899
"73671",Saldaña,193.10562931300,"1",90412.83205149999,193105629.31299999356,"311",Tolima,"14487",-75.018597600,3.912542795
"73585",Purificación,401.97651812700,"1",162090.89833200001,401976518.12699997425,"310",Tolima,"23601",-74.874495500,3.854288217
"50223",Cubarral,1156.41771699000,"1",229918.33434900001,1156417716.99000000954,"565",Meta,"6810",-74.075298500,3.828241950
"25120",Cabrera,421.41640180800,"1",112806.61089100000,421416401.80800002813,"1900",Cundinamarca,"4509",-74.446156000,3.918619239
"73168",Chaparral,2101.53586256000,"1",285850.52234000002,2101535862.55999994278,"853",Tolima,"50193",-75.589866300,3.743693187
"76670",San Pedro,202.22701070700,"1",85666.24207120000,202227010.70699998736,"975",Valle del Cauca,"16685",-76.208384400,3.981423954
"94001",Inírida,15878.86900320000,"1",1030096.20799999998,15878869003.20000076294,"94",Guainía,"29771",-68.457849500,3.318944289
"76890",Yotoco,327.75060209900,"1",148512.57596799999,327750602.09899997711,"850",Valle del Cauca,"15887",-76.390797000,3.904182808
"76126",Calima,793.84586471900,"1",171043.13369700001,793845864.71900010109,"1500",Valle del Cauca,"17805",-76.627780900,3.944385781
"50318",Guamal,594.91977375800,"1",159793.39198600000,594919773.75800001621,"521",Meta,"13824",-73.959837200,3.947774658
"25506",Venecia,122.08121246800,"1",53989.59499530000,122081212.46799999475,"1630",Cundinamarca,"4062",-74.452597900,4.063342073
"73504",Ortega,953.28589725200,"1",171825.13306500000,953285897.25199985504,"400",Tolima,"34423",-75.278232700,3.937784054
"73675",San Antonio,383.35098178100,"1",122697.77011100001,383350981.78100001812,"1447",Tolima,"13080",-75.499068400,3.955159873
"73226",Cunday,507.02544570100,"1",136627.53348799999,507025445.70099997520,"460",Tolima,"9024",-74.689359200,3.982534299
"76834",Tuluá,909.43863137000,"1",217029.85661200000,909438631.37000000477,"974",Valle del Cauca,"214341",-76.032513300,4.028413357
"50006",Acacías,1121.91997288000,"1",229535.84472800000,1121919972.88000011444,"523",Meta,"85324",-73.723953600,4.009657991
"76616",Riofrío,308.16272900400,"1",110393.95692300001,308162729.00400000811,"939",Valle del Cauca,"15592",-76.371062100,4.109491581
"76036",Andalucía,110.43532444500,"1",74074.05716719999,110435324.44499999285,"956",Valle del Cauca,"22292",-76.164681300,4.144850662
